timestamp,lat,lon,alt,climb_rate,vn,ve,vup,roll_deg,pitch_deg,yaw_deg,p_rads,q_rads,r_rads,ax_body,ay_body,az_body,ax_world,ay_world,az_world,u1_pwm,u2_pwm,u3_pwm,u4_pwm,thrust_total_N,battery_pct,wind_speed_mps,wind_heading_deg
12.156,0.0001187,0.000217,7.2689,0.0183,-2.7707,3.071,0.0183,-13.2,-17.809,137.334,0.78407,-0.25826,-0.0827,-0.3166,0.008,-19.3134,-0.4004,3.3403,0.8112,0.6995,0.5585,0.6267,0.5431,9.7115,97.32,0.0,45.0
12.16,0.0001186,0.0002171,7.269,0.0151,-2.7724,3.0843,0.0151,-13.015,-17.859,137.325,0.79664,-0.20594,-0.08426,-0.3137,0.0075,-19.3252,-0.43,3.3307,0.7989,0.7123,0.5561,0.6261,0.5339,9.7137,97.32,0.0,45.0
12.164,0.0001185,0.0002172,7.2691,0.0123,-2.7742,3.0977,0.0123,-12.826,-17.896,137.313,0.80901,-0.14341,-0.08628,-0.3207,0.0065,-19.541,-0.4579,3.3481,0.6942,0.7402,0.5578,0.6388,0.5193,9.8243,97.31,0.0,45.0
12.168,0.0001184,0.0002173,7.2691,0.0097,-2.7762,3.1111,0.0097,-12.633,-17.917,137.296,0.81948,-0.07683,-0.08777,-0.3219,0.0074,-19.613,-0.485,3.3398,0.6556,0.7362,0.5482,0.6582,0.5229,9.8616,97.31,0.0,45.0
12.172,0.0001183,0.0002174,7.2691,0.0068,-2.7782,3.1243,0.0068,-12.436,-17.923,137.275,0.8301,-0.00347,-0.08933,-0.3211,0.0044,-19.4521,-0.5006,3.2915,0.7246,0.7418,0.5353,0.6605,0.5078,9.7812,97.31,0.0,45.0
12.176,0.0001182,0.0002175,7.2691,0.0046,-2.7803,3.1376,0.0046,-12.236,-17.911,137.25,0.83863,0.06956,-0.09071,-0.3129,0.0096,-19.8328,-0.5462,3.3391,0.5393,0.7472,0.5469,0.678,0.5201,9.9689,97.31,0.0,45.0
12.18,0.0001181,0.0002176,7.2692,0.0029,-2.7827,3.151,0.0029,-12.033,-17.885,137.222,0.84695,0.13701,-0.09226,-0.314,0.014,-20.061,-0.5775,3.3496,0.4243,0.7494,0.5647,0.6753,0.5315,10.0837,97.31,0.0,45.0
12.184,0.000118,0.0002178,7.2692,0.0008,-2.785,3.1641,0.0008,-11.828,-17.845,137.189,0.85342,0.20033,-0.09409,-0.3183,0.009,-19.8312,-0.5804,3.281,0.5226,0.7393,0.5703,0.66,0.5227,9.9694,97.31,0.0,45.0
12.188,0.0001179,0.0002179,7.2692,-0.0013,-2.7874,3.1771,-0.0013,-11.62,-17.791,137.154,0.86026,0.2584,-0.09569,-0.3178,0.0089,-19.7722,-0.5953,3.2418,0.5399,0.727,0.5709,0.6546,0.5322,9.9386,97.31,0.0,45.0
12.192,0.0001178,0.000218,7.2691,-0.0028,-2.7898,3.1901,-0.0028,-11.41,-17.726,137.116,0.86643,0.31267,-0.09698,-0.3217,0.0111,-20.0939,-0.6232,3.2612,0.3816,0.7258,0.582,0.666,0.5519,10.1032,97.31,0.0,45.0
12.196,0.0001177,0.0002181,7.2691,-0.0047,-2.7924,3.2029,-0.0047,-11.197,-17.648,137.076,0.87304,0.36336,-0.09809,-0.3289,0.0196,-19.9065,-0.631,3.1856,0.4536,0.7122,0.5772,0.6581,0.5545,10.008,97.31,0.0,45.0
12.2,0.0001176,0.0002182,7.2691,-0.0064,-2.795,3.2156,-0.0064,-10.983,-17.561,137.033,0.87779,0.41078,-0.09907,-0.3213,0.0126,-19.9328,-0.6462,3.1665,0.4311,0.7043,0.5822,0.6589,0.5591,10.018,97.31,0.0,45.0
12.204,0.0001175,0.0002183,7.2691,-0.0079,-2.7976,3.2281,-0.0079,-10.767,-17.463,136.989,0.88349,0.45377,-0.10055,-0.3173,0.0147,-20.0193,-0.6664,3.1451,0.3838,0.7111,0.5983,0.6463,0.5606,10.065,97.31,0.0,45.0
12.208,0.0001174,0.0002185,7.269,-0.0095,-2.8003,3.2405,-0.0095,-10.55,-17.356,136.942,0.88824,0.49362,-0.10271,-0.3316,0.0156,-19.9273,-0.6646,3.0833,0.4095,0.7143,0.6128,0.6283,0.5489,10.0173,97.31,0.0,45.0
12.212,0.0001173,0.0002186,7.269,-0.0114,-2.803,3.2526,-0.0114,-10.331,-17.241,136.894,0.89402,0.53161,-0.10377,-0.3216,0.0209,-19.798,-0.6802,3.0271,0.459,0.6901,0.5906,0.6397,0.5674,9.9509,97.3,0.0,45.0
12.216,0.0001172,0.0002187,7.2689,-0.0132,-2.8057,3.2645,-0.0132,-10.11,-17.117,136.845,0.89789,0.56678,-0.10434,-0.3279,0.02,-19.7647,-0.6833,2.9793,0.4606,0.6743,0.5874,0.6457,0.576,9.9338,97.3,0.0,45.0
12.22,0.0001171,0.0002188,7.2689,-0.0148,-2.8085,3.2763,-0.0148,-9.889,-16.987,136.795,0.90233,0.59767,-0.10496,-0.335,0.0169,-19.8528,-0.6891,2.9511,0.4052,0.6728,0.596,0.641,0.5846,9.9776,97.3,0.0,45.0
12.224,0.000117,0.0002189,7.2688,-0.0166,-2.8113,3.2879,-0.0166,-9.667,-16.849,136.745,0.90525,0.62815,-0.10563,-0.3293,0.0181,-19.7691,-0.6982,2.8996,0.434,0.6686,0.5966,0.6392,0.5796,9.9357,97.3,0.0,45.0
12.228,0.0001169,0.000219,7.2687,-0.0185,-2.8141,3.2992,-0.0185,-9.444,-16.705,136.693,0.90805,0.65596,-0.10594,-0.3366,0.0236,-19.6568,-0.699,2.831,0.4736,0.6549,0.5909,0.6387,0.5859,9.8814,97.3,0.0,45.0
12.232,0.0001168,0.0002192,7.2686,-0.0197,-2.817,3.3106,-0.0197,-9.22,-16.555,136.641,0.9106,0.68114,-0.10663,-0.335,0.0241,-20.0008,-0.7236,2.8428,0.2984,0.6686,0.6121,0.6395,0.593,10.0527,97.3,0.0,45.0
12.236,0.0001167,0.0002193,7.2686,-0.0207,-2.8199,3.3218,-0.0207,-8.995,-16.399,136.589,0.91528,0.70486,-0.10721,-0.3336,0.022,-20.0526,-0.732,2.8094,0.2612,0.6691,0.6106,0.6384,0.6014,10.0778,97.3,0.0,45.0
12.24,0.0001166,0.0002194,7.2685,-0.0217,-2.8228,3.3329,-0.0217,-8.77,-16.238,136.536,0.91846,0.72739,-0.10743,-0.3458,0.0204,-20.0663,-0.7289,2.7601,0.2379,0.6596,0.6086,0.645,0.6077,10.0836,97.3,0.0,45.0
12.244,0.0001165,0.0002195,7.2684,-0.023,-2.8257,3.3436,-0.023,-8.544,-16.073,136.484,0.92011,0.74921,-0.10804,-0.3361,0.0251,-19.8237,-0.7327,2.6821,0.342,0.6559,0.6107,0.6319,0.592,9.9617,97.3,0.0,45.0
12.248,0.0001164,0.0002196,7.2683,-0.0245,-2.8287,3.3541,-0.0245,-8.319,-15.902,136.431,0.92056,0.76826,-0.10827,-0.3402,0.0319,-19.7406,-0.7354,2.617,0.3669,0.6411,0.6067,0.6341,0.5981,9.92,97.3,0.0,45.0
12.252,0.0001163,0.0002198,7.2682,-0.0259,-2.8316,3.3643,-0.0259,-8.093,-15.727,136.378,0.92297,0.78629,-0.10785,-0.3442,0.0321,-19.7296,-0.7364,2.5664,0.3597,0.6308,0.5941,0.6409,0.613,9.9155,97.3,0.0,45.0
12.256,0.0001162,0.0002199,7.2681,-0.0274,-2.8346,3.3744,-0.0274,-7.867,-15.548,136.326,0.92488,0.8038,-0.10767,-0.3349,0.0267,-19.6997,-0.7418,2.5266,0.3614,0.6327,0.5982,0.6356,0.6077,9.8968,97.3,0.0,45.0
12.26,0.0001161,0.00022,7.268,-0.0289,-2.8376,3.3843,-0.0289,-7.641,-15.366,136.274,0.92595,0.81919,-0.10775,-0.3419,0.0291,-19.6366,-0.7388,2.4644,0.3784,0.6313,0.6048,0.6274,0.6031,9.8664,97.29,0.0,45.0
12.264,0.000116,0.0002201,7.2678,-0.03,-2.8405,3.3941,-0.03,-7.414,-15.18,136.222,0.92733,0.83455,-0.10802,-0.3504,0.0285,-19.8393,-0.7456,2.4397,0.2662,0.641,0.6141,0.6298,0.6067,9.9667,97.29,0.0,45.0
12.268,0.0001159,0.0002203,7.2677,-0.0312,-2.8435,3.4036,-0.0312,-7.188,-14.99,136.171,0.92975,0.84667,-0.10675,-0.3449,0.0282,-19.7573,-0.7478,2.3841,0.2961,0.609,0.5878,0.6484,0.6365,9.9268,97.29,0.0,45.0
12.272,0.0001157,0.0002204,7.2676,-0.0318,-2.8466,3.4131,-0.0318,-6.962,-14.798,136.121,0.92978,0.85846,-0.10655,-0.348,0.0262,-20.0333,-0.7602,2.371,0.1524,0.6326,0.6186,0.6412,0.624,10.066,97.29,0.0,45.0
12.276,0.0001156,0.0002205,7.2675,-0.0325,-2.8496,3.4223,-0.0325,-6.735,-14.603,136.071,0.93216,0.86983,-0.10594,-0.3534,0.02,-19.9402,-0.75,2.311,0.1817,0.6252,0.6059,0.6411,0.6318,10.0163,97.29,0.0,45.0
12.28,0.0001155,0.0002206,7.2673,-0.0328,-2.8527,3.4315,-0.0328,-6.509,-14.406,136.021,0.93414,0.88085,-0.10506,-0.3434,0.0301,-20.1526,-0.7768,2.2884,0.0671,0.6258,0.6084,0.6531,0.6428,10.1204,97.29,0.0,45.0
12.284,0.0001154,0.0002208,7.2672,-0.0329,-2.8558,3.4404,-0.0329,-6.282,-14.205,135.973,0.93659,0.89131,-0.10446,-0.3504,0.0329,-20.214,-0.7785,2.2381,0.0258,0.6325,0.6158,0.6487,0.6413,10.1531,97.29,0.0,45.0
12.288,0.0001153,0.0002209,7.2671,-0.0333,-2.8589,3.4491,-0.0333,-6.055,-14.003,135.925,0.93913,0.90033,-0.10428,-0.3528,0.0277,-20.0038,-0.7646,2.164,0.1132,0.6313,0.618,0.6325,0.6295,10.0454,97.29,0.0,45.0
12.292,0.0001152,0.000221,7.2669,-0.0338,-2.8619,3.4575,-0.0338,-5.828,-13.798,135.878,0.94025,0.90977,-0.10417,-0.3608,0.0301,-19.9508,-0.7593,2.0994,0.1266,0.6295,0.6192,0.632,0.6243,10.02,97.29,0.0,45.0
12.296,0.0001151,0.0002211,7.2668,-0.034,-2.865,3.4658,-0.034,-5.602,-13.591,135.832,0.94048,0.91892,-0.10378,-0.3539,0.0314,-20.0906,-0.7731,2.0686,0.0481,0.6276,0.6202,0.642,0.6323,10.0884,97.29,0.0,45.0
12.3,0.000115,0.0002212,7.2667,-0.0346,-2.868,3.4737,-0.0346,-5.375,-13.382,135.786,0.94198,0.92721,-0.10374,-0.3579,0.037,-19.8529,-0.7632,1.9827,0.1522,0.6264,0.6183,0.626,0.622,9.9707,97.29,0.0,45.0
12.304,0.0001149,0.0002214,7.2665,-0.0356,-2.871,3.4813,-0.0356,-5.149,-13.171,135.741,0.94312,0.93397,-0.10286,-0.3574,0.0318,-19.6424,-0.7502,1.9121,0.2426,0.6029,0.5995,0.6321,0.6314,9.8635,97.28,0.0,45.0
12.308,0.0001148,0.0002215,7.2664,-0.0362,-2.8741,3.4888,-0.0362,-4.922,-12.958,135.698,0.94408,0.94065,-0.10198,-0.3637,0.0324,-19.8036,-0.755,1.8739,0.1517,0.6074,0.605,0.6371,0.6363,9.943,97.28,0.0,45.0
12.312,0.0001147,0.0002216,7.2662,-0.037,-2.8771,3.4961,-0.037,-4.696,-12.744,135.654,0.94395,0.94861,-0.10189,-0.3584,0.034,-19.683,-0.7542,1.8119,0.2007,0.6176,0.6145,0.6229,0.6155,9.8819,97.28,0.0,45.0
12.316,0.0001146,0.0002218,7.2661,-0.0376,-2.8801,3.5031,-0.0376,-4.471,-12.528,135.612,0.94349,0.95333,-0.10214,-0.3548,0.0404,-19.7663,-0.7657,1.767,0.1493,0.6213,0.6278,0.6157,0.6156,9.9219,97.28,0.0,45.0
12.32,0.0001145,0.0002219,7.2659,-0.0383,-2.8832,3.5099,-0.0383,-4.246,-12.31,135.571,0.94274,0.9595,-0.10187,-0.3673,0.0417,-19.7107,-0.7551,1.6995,0.1647,0.6117,0.6155,0.6254,0.6211,9.8947,97.28,0.0,45.0
12.324,0.0001144,0.000222,7.2658,-0.039,-2.8861,3.5166,-0.039,-4.021,-12.092,135.53,0.9425,0.96304,-0.10135,-0.3583,0.0286,-19.6358,-0.7482,1.6554,0.1942,0.6028,0.6114,0.6228,0.6272,9.8566,97.28,0.0,45.0
12.328,0.0001143,0.0002221,7.2656,-0.04,-2.8891,3.5229,-0.04,-3.796,-11.873,135.491,0.9432,0.96668,-0.10183,-0.3636,0.0276,-19.5135,-0.7376,1.5888,0.2429,0.6176,0.6235,0.6003,0.6071,9.7942,97.28,0.0,45.0
12.332,0.0001142,0.0002223,7.2654,-0.0405,-2.8921,3.5291,-0.0405,-3.572,-11.652,135.452,0.94427,0.97016,-0.10145,-0.3694,0.0381,-19.7357,-0.7519,1.5464,0.1225,0.6093,0.6152,0.6217,0.6297,9.9037,97.28,0.0,45.0
12.336,0.0001141,0.0002224,7.2653,-0.0407,-2.8951,3.5351,-0.0407,-3.348,-11.431,135.414,0.94429,0.97532,-0.10096,-0.3647,0.0378,-19.8538,-0.7605,1.5076,0.0569,0.6122,0.6163,0.6307,0.6313,9.9623,97.28,0.0,45.0
12.34,0.000114,0.0002225,7.2651,-0.0412,-2.8981,3.5409,-0.0412,-3.124,-11.208,135.377,0.94448,0.97961,-0.10067,-0.3641,0.0308,-19.6918,-0.7472,1.4454,0.1286,0.6097,0.6153,0.6209,0.6245,9.8814,97.28,0.0,45.0
12.344,0.0001139,0.0002226,7.2649,-0.0415,-2.9012,3.5465,-0.0415,-2.901,-10.984,135.341,0.94466,0.98391,-0.10057,-0.3672,0.0395,-19.8258,-0.7571,1.3952,0.0553,0.617,0.6231,0.622,0.6253,9.9497,97.28,0.0,45.0
12.348,0.0001138,0.0002228,7.2648,-0.0414,-2.9042,3.5519,-0.0414,-2.677,-10.759,135.306,0.94525,0.98825,-0.10048,-0.3702,0.0348,-19.9363,-0.7566,1.3524,-0.0093,0.6213,0.626,0.6244,0.629,10.0024,97.28,0.0,45.0
12.352,0.0001137,0.0002229,7.2646,-0.0417,-2.9072,3.557,-0.0417,-2.454,-10.534,135.272,0.94657,0.98929,-0.10009,-0.3757,0.0357,-19.7774,-0.7447,1.2815,0.0592,0.6074,0.6192,0.6192,0.6346,9.9218,97.27,0.0,45.0
12.356,0.0001136,0.000223,7.2644,-0.0414,-2.9102,3.562,-0.0414,-2.231,-10.307,135.239,0.94667,0.99228,-0.09935,-0.3741,0.0355,-20.0058,-0.7563,1.2468,-0.0608,0.6094,0.6191,0.6366,0.6436,10.0349,97.27,0.0,45.0
12.36,0.0001135,0.0002232,7.2643,-0.0409,-2.9133,3.5668,-0.0409,-2.009,-10.081,135.207,0.94509,0.99291,-0.099,-0.3628,0.0371,-20.1167,-0.77,1.2076,-0.1219,0.6144,0.6346,0.6324,0.6407,10.0886,97.27,0.0,45.0
12.364,0.0001134,0.0002233,7.2641,-0.0403,-2.9163,3.5714,-0.0403,-1.787,-9.853,135.176,0.94491,0.99608,-0.09852,-0.3822,0.041,-20.1958,-0.7618,1.142,-0.169,0.6195,0.63,0.6386,0.6444,10.1301,97.27,0.0,45.0
12.368,0.0001133,0.0002234,7.264,-0.0396,-2.9194,3.5758,-0.0396,-1.565,-9.626,135.146,0.94525,0.99718,-0.09805,-0.3689,0.0355,-20.1623,-0.7648,1.098,-0.1591,0.617,0.6308,0.6337,0.6462,10.1106,97.27,0.0,45.0
12.372,0.0001131,0.0002235,7.2638,-0.039,-2.9224,3.58,-0.039,-1.343,-9.397,135.117,0.94731,1.00032,-0.09769,-0.368,0.0322,-20.1208,-0.7597,1.043,-0.1436,0.6225,0.6262,0.6311,0.6429,10.0907,97.27,0.0,45.0
12.376,0.000113,0.0002237,7.2637,-0.0383,-2.9255,3.5839,-0.0383,-1.121,-9.168,135.089,0.94862,1.00241,-0.09732,-0.3731,0.0429,-20.1955,-0.7664,0.9817,-0.1888,0.6219,0.631,0.6332,0.6455,10.1264,97.27,0.0,45.0
12.38,0.0001129,0.0002238,7.2635,-0.0378,-2.9285,3.5875,-0.0378,-0.899,-8.938,135.062,0.94959,1.00371,-0.09641,-0.3813,0.0454,-20.0564,-0.7544,0.9103,-0.127,0.6066,0.6191,0.6374,0.651,10.0567,97.27,0.0,45.0
12.384,0.0001128,0.0002239,7.2634,-0.0372,-2.9315,3.591,-0.0372,-0.677,-8.708,135.036,0.95013,1.00524,-0.09563,-0.3799,0.0365,-20.1008,-0.7501,0.8651,-0.1559,0.61,0.6225,0.6372,0.6494,10.0766,97.27,0.0,45.0
12.388,0.0001127,0.0002241,7.2632,-0.0371,-2.9344,3.5942,-0.0371,-0.456,-8.478,135.011,0.9499,1.00751,-0.09464,-0.3754,0.0353,-19.7928,-0.736,0.7969,-0.0079,0.5967,0.6092,0.6333,0.6414,9.9224,97.27,0.0,45.0
12.392,0.0001126,0.0002242,7.2631,-0.0372,-2.9374,3.5971,-0.0372,-0.235,-8.247,134.988,0.95024,1.0086,-0.0935,-0.3808,0.0399,-19.719,-0.7304,0.7313,0.0239,0.5908,0.6052,0.6314,0.6442,9.8859,97.27,0.0,45.0
12.396,0.0001125,0.0002243,7.2629,-0.0373,-2.9403,3.5998,-0.0373,-0.014,-8.015,134.965,0.94939,1.01054,-0.09276,-0.3796,0.0376,-19.7144,-0.7281,0.6791,0.0212,0.5973,0.6124,0.6268,0.6342,9.8825,97.26,0.0,45.0
12.4,0.0001124,0.0002244,7.2628,-0.0377,-2.9432,3.6024,-0.0377,0.207,-7.783,134.944,0.95034,1.01166,-0.09196,-0.3671,0.0332,-19.5723,-0.7254,0.6299,0.0885,0.5933,0.6053,0.6199,0.6341,9.8104,97.26,0.0,45.0
12.404,0.0001123,0.0002246,7.2626,-0.0382,-2.946,3.6046,-0.0382,0.427,-7.551,134.924,0.95069,1.01256,-0.09128,-0.3841,0.0372,-19.4456,-0.7089,0.5556,0.1434,0.5899,0.6046,0.6141,0.6276,9.7448,97.26,0.0,45.0
12.408,0.0001122,0.0002247,7.2624,-0.0384,-2.9489,3.6066,-0.0384,0.648,-7.319,134.905,0.95112,1.01465,-0.09031,-0.3844,0.0378,-19.6287,-0.7165,0.5085,0.0501,0.5922,0.6037,0.6264,0.637,9.837,97.26,0.0,45.0
12.412,0.0001121,0.0002248,7.2623,-0.0387,-2.9518,3.6084,-0.0387,0.868,-7.086,134.887,0.95063,1.01611,-0.08919,-0.378,0.0359,-19.5922,-0.7163,0.4584,0.066,0.5866,0.6019,0.6282,0.6379,9.8185,97.26,0.0,45.0
12.416,0.000112,0.000225,7.2621,-0.0388,-2.9546,3.61,-0.0388,1.088,-6.852,134.87,0.95042,1.01623,-0.08859,-0.3821,0.0417,-19.6671,-0.7198,0.3998,0.0239,0.5961,0.6145,0.6195,0.6334,9.854,97.26,0.0,45.0
12.42,0.0001119,0.0002251,7.262,-0.0393,-2.9575,3.6114,-0.0393,1.308,-6.619,134.854,0.95078,1.0173,-0.08722,-0.3778,0.0383,-19.4399,-0.7078,0.3432,0.1333,0.578,0.5921,0.6259,0.6387,9.7387,97.26,0.0,45.0
12.424,0.0001118,0.0002252,7.2618,-0.0395,-2.9603,3.6126,-0.0395,1.527,-6.385,134.84,0.9503,1.01845,-0.08633,-0.3838,0.0385,-19.6314,-0.7113,0.2905,0.0363,0.5911,0.6074,0.6249,0.6355,9.8352,97.26,0.0,45.0
12.428,0.0001117,0.0002254,7.2617,-0.0394,-2.9632,3.6136,-0.0394,1.746,-6.151,134.826,0.9493,1.02065,-0.08538,-0.3805,0.0339,-19.7515,-0.7144,0.2446,-0.0247,0.5947,0.6093,0.6317,0.6382,9.8952,97.26,0.0,45.0
12.432,0.0001116,0.0002255,7.2615,-0.039,-2.966,3.6143,-0.039,1.965,-5.917,134.814,0.94895,1.01972,-0.08415,-0.3823,0.039,-19.8644,-0.7207,0.1876,-0.0842,0.5896,0.6111,0.6351,0.6515,9.9497,97.26,0.0,45.0
12.436,0.0001114,0.0002256,7.2614,-0.0388,-2.9689,3.6149,-0.0388,2.184,-5.682,134.803,0.94929,1.02202,-0.08359,-0.3763,0.0357,-19.7998,-0.7175,0.1374,-0.0525,0.6049,0.6156,0.6246,0.6342,9.9175,97.26,0.0,45.0
12.44,0.0001113,0.0002258,7.2612,-0.0387,-2.9717,3.6152,-0.0387,2.402,-5.447,134.793,0.94795,1.02161,-0.08242,-0.3876,0.0319,-19.7354,-0.7022,0.0758,-0.0257,0.5859,0.6085,0.6316,0.6445,9.8821,97.26,0.0,45.0
